Mu_C3,Mu_Cz,Mu_C4,Beta_C3,Beta_Cz,Beta_C4,ERD_Mu_C3,ERD_Mu_C4,Entropy_C3,Entropy_Cz,Entropy_C4,Hjorth_Activity_C3,Hjorth_Complexity_C3,Coh_Mu_C3_C4,Coh_Beta_C3_C4,Condicion
3.489281586139259e-11,3.962481359588682e-11,2.9015713175004147e-11,9.271934629656468e-12,9.188662839353699e-12,6.978178337457139e-12,665.6049620542893,659.6324169398337,0.6893129937767964,0.6891268897223728,0.6714061497180146,3.768727148107522e-10,1.281587703876424,0.7970409321472011,0.5464361897636283,Mov_Derecha
1.8025171523930696e-11,2.0317671140250968e-11,1.847624634297653e-11,9.901977044292496e-12,8.93114239635434e-12,6.243548620516058e-12,391.2710232920718,535.0929740357723,0.7330065421069982,0.7240045442490208,0.7175047896978075,3.0701852767819486e-10,1.267975246806926,0.4873961825463285,0.5640934227095683,Reposo
3.596879097090047e-11,4.1018964568909106e-11,2.8859537996429707e-11,8.450254916146127e-12,1.0193007518187918e-11,8.326103288093913e-12,700.9899387801544,614.3243813706422,0.6823661109640128,0.6961016035446739,0.706439091640037,3.683513891002563e-10,1.3354547467807838,0.700837054718323,0.5909351513593442,Mov_Derecha
6.486947679334065e-11,5.2895494154071627e-11,7.482943062899731e-11,1.5879532493103045e-11,1.4017829278589192e-11,1.5662747186668537e-11,703.6629578224727,763.0564734973536,0.6647176719744179,0.6879949555873002,0.6667059049661638,5.572978545951115e-10,1.2418670445471789,0.6993550941614401,0.5467679448552265,Reposo
6.445634325574919e-11,6.248400476100426e-11,4.328842574639317e-11,1.3542739777068428e-11,1.2605454118567108e-11,9.189833291797789e-12,728.2886078799261,717.8735388306446,0.6563222144129576,0.6660018949513797,0.6508314608890151,6.388592379933795e-10,1.2682818212366669,0.7302708175749104,0.6342816843422235,Mov_Izquierda
3.263614385901685e-11,3.086886852442017e-11,2.4979082507725234e-11,1.1912520280000343e-11,1.2819822605185923e-11,8.97050930971313e-12,524.2159248634772,530.5239080541825,0.7064940195424768,0.6953681517309813,0.6770686040856339,4.39241336006247e-10,1.3060985147961006,0.7068866907320108,0.7507413062841689,Reposo
3.797293609879379e-11,3.2570113148901794e-11,2.7070590782388228e-11,1.3384568092751523e-11,1.4875354647838464e-11,8.410075578319362e-12,526.2646142780045,570.6454275033393,0.7080568674265892,0.7280215424058213,0.7114115239083677,5.022481465069661e-10,1.3154980501761118,0.8470962985060829,0.5952526047569628,Mov_Izquierda
3.761660902214224e-11,4.364218108249108e-11,6.923307098411648e-11,1.4695403737996197e-11,1.4738218169240818e-11,1.4314404260251516e-11,490.6807065193118,734.0826147638185,0.6991603608625333,0.6993866189404138,0.6411526691113797,4.870535597524117e-10,1.2556498938785208,0.3692191934233827,0.5643992538998919,Reposo
2.7566241110856984e-11,2.970774646362341e-11,1.9208090881627747e-11,1.1274416291277726e-11,1.0786489079511678e-11,8.21275849131521e-12,466.9626527213558,446.519481125048,0.6952272040949479,0.6981265509417025,0.7110664930888705,4.0790767632201166e-10,1.2741495832213825,0.6542206086233281,0.6806847121338279,Mov_Derecha
5.1093854274976307e-11,5.420712273543986e-11,3.311156481104944e-11,8.976096963294597e-12,1.0638920163555389e-11,1.3528269514292282e-11,747.3084023421208,480.81719926823,0.6553139183462813,0.6520372118261551,0.6948305579538537,4.772157995864715e-10,1.3401248782320836,0.8395477695519221,0.5073200913433733,Reposo
4.4517856814006296e-11,5.210452659399628e-11,3.5754287956676816e-11,9.026149126905988e-12,8.726825706449921e-12,7.67798373609599e-12,699.9163622169161,684.179677873912,0.6680719941549511,0.6434309414172343,0.6721994614858658,5.447457253645237e-10,1.2846925959995794,0.73211454935391,0.7281747280064043,Mov_Izquierda
3.5057718576892394e-11,4.499058029212544e-11,3.6777750650567646e-11,8.738555325144292e-12,8.597769881707914e-12,6.7938389930752384e-12,618.5404969874849,707.542403070304,0.6656446171244141,0.6674291427256591,0.6785131544141133,4.0507000221637035e-10,1.3341909339404792,0.7572970439705992,0.5335066797592964,Reposo
3.67797467772818e-11,4.0093971923443516e-11,3.160519764761628e-11,8.788590693328719e-12,8.838703128655121e-12,7.917242702031764e-12,653.8858305098064,644.8111347391757,0.6541522400171964,0.6368801494211888,0.6536969742074068,3.660186854596688e-10,1.3728212895656493,0.6721733489471307,0.5577521699181138,Imag_Derecha
3.484671686058461e-11,3.432640058611789e-11,2.2949143792629597e-11,1.2333922901864475e-11,1.1259384094285119e-11,7.913275817314814e-12,512.7173052338529,528.5849026546318,0.7277734141399925,0.7130781695616568,0.6962932623582215,4.638377002887829e-10,1.3335623302541546,0.7189146986009316,0.7364964712597791,Reposo
1.779258080988636e-11,1.7022382436830564e-11,1.2717233632242512e-11,7.985790927869072e-12,7.276806021167897e-12,5.994066491140218e-12,416.90931157270575,397.61458669176,0.7352466293058632,0.7341695546430758,0.7341334039514729,3.398864472034111e-10,1.376981481011638,0.6630169832611384,0.5842299003168201,Imag_Izquierda
3.1412944555758876e-11,2.7506062981459182e-11,2.990745910206757e-11,9.133160286483498e-12,9.270453862995459e-12,7.485914649021895e-12,533.9195847906187,620.3536343080784,0.6814454247064102,0.6991273666875354,0.6903530291054089,3.9464696910239206e-10,1.3245669860458715,0.4396890896963444,0.6015130743155817,Reposo
3.418001203554525e-11,3.1483299528760326e-11,1.9549100671107988e-11,9.913760441944423e-12,9.112747965331222e-12,7.531097265721985e-12,611.9053667357556,503.1520376288935,0.7092615917288368,0.7128333251948378,0.7170454210845927,3.583238553506651e-10,1.3070359706811383,0.7606758292602507,0.6122121738652737,Imag_Izquierda
3.2668351299882466e-11,2.0101639051880684e-11,2.296092039844012e-11,9.217704026051742e-12,7.938434151558193e-12,6.4104052897875426e-12,584.2706476224612,581.89662659027,0.7169348599456723,0.7268581093090907,0.708185731808372,4.33176313215686e-10,1.3090860211289448,0.6235486635462819,0.5317999944172082,Reposo
1.979109082858609e-11,1.9879256517515043e-11,1.6439618251679675e-11,6.195278071137422e-12,6.784800414166474e-12,5.8692269424731785e-12,555.2392378811027,537.0788484720596,0.7238409247595021,0.7193315619011224,0.7164713374810736,2.8452128769002336e-10,1.329383249152851,0.7414137685667783,0.5598608723439316,Imag_Derecha
4.328704618382449e-11,4.703777245906173e-11,3.357986413437913e-11,8.70985487976678e-12,8.90658047783418e-12,8.146042367328594e-12,695.2733814129704,678.3723264042253,0.6717628151134064,0.6587934912284704,0.6851828927150888,3.919944103359857e-10,1.3810009381710686,0.7803798779374662,0.6581402917091937,Reposo
1.7185092140352925e-11,2.061511218589677e-11,1.86671218106241e-11,8.017326780897639e-12,8.341977851525087e-12,6.850875949578997e-12,458.18626726407007,528.4716141013803,0.7275933092002587,0.728343837568485,0.7156924680890167,2.724558333618171e-10,1.275132950331334,0.7070131762091346,0.7081418241783611,Imag_Derecha
2.7938708487768183e-11,2.235086027376995e-11,1.8102562613975223e-11,8.06696087573971e-12,7.602538366071893e-12,6.101246157573702e-12,562.5277293986635,513.8994114580788,0.7046923526774042,0.7187134216166108,0.7324090749150632,3.2134997181081996e-10,1.273860747524994,0.8208069099548095,0.562845795523814,Reposo
2.298734932028288e-11,2.1348152352376167e-11,1.232316698527472e-11,1.0622046697970735e-11,1.0823594719098807e-11,8.593238028365152e-12,453.30105017473664,310.06856490469283,0.7150765579113687,0.7104776928621559,0.7236707199564004,4.1605141150452635e-10,1.281740551701569,0.4449645097986149,0.6322468727810518,Imag_Izquierda
6.788500614842542e-11,5.0321182127538175e-11,4.374737604348329e-11,1.9366600095759968e-11,1.7746475551347196e-11,1.3368657690783856e-11,618.3107877899301,586.1204711918641,0.6804638147021681,0.6911887739536319,0.6866859178628875,6.898288234994912e-10,1.2534061912856804,0.8660325020982659,0.5917989882546524,Reposo
3.599648200924747e-11,4.097543079536253e-11,3.951775497174641e-11,1.1453648703476386e-11,9.143093430408218e-12,8.189330202185654e-12,597.5648562897734,726.5418109519327,0.7067892654191797,0.6813927303246688,0.668991284890123,3.919373621078192e-10,1.2653211966618136,0.6588634882158216,0.6127979377316742,Imag_Derecha
3.040761609503305e-11,2.010430061520046e-11,1.5978726502086496e-11,1.2051731774839968e-11,1.0929873670607894e-11,9.233866837385014e-12,504.9707366159868,386.23098474685753,0.6985915196337722,0.7092475004021296,0.7245209525507389,4.0671744854103717e-10,1.2427966721675086,0.5739411601349734,0.5548686927640514,Reposo
2.8727934597125448e-11,3.479178848233988e-11,3.107655218884429e-11,1.0783946374900224e-11,1.0117255699320714e-11,6.646146158440958e-12,517.3155803974333,668.7098719328296,0.7107778996689456,0.7129724151527546,0.6987722933859651,4.3617814823006264e-10,1.2903374082836685,0.8215246222251772,0.6879590236671993,Imag_Izquierda
3.767223937285077e-11,3.211924568038805e-11,2.816638556904448e-11,9.468333504028416e-12,9.792645995515435e-12,7.344549329940883e-12,652.5526994153432,641.5546746156322,0.7000987970103372,0.7165958563610416,0.6952064354513643,4.0679237146842086e-10,1.3166868692126683,0.6486627309742924,0.6899236793388027,Reposo
3.7034024771630055e-11,3.6733771411830135e-11,2.608838469367824e-11,1.2806208846520115e-11,1.2225008417340388e-11,8.398920078253076e-12,551.9738457814066,567.8471262062156,0.6848444035908263,0.692669034478804,0.702672522259585,4.447989254187227e-10,1.298750406332612,0.7562862911889695,0.6648193476793428,Imag_Derecha
2.718845684328145e-11,2.002388534723292e-11,1.7933477314915023e-11,1.0001727882191344e-11,9.803396678660067e-12,7.911803399297212e-12,502.4696518257704,460.3473724846021,0.7303173361213939,0.7416633508443202,0.7413466235652934,3.9489881210253484e-10,1.280631691503497,0.4866672215039015,0.647990767443694,Reposo
4.1181707063299993e-11,3.828419959671696e-11,2.6417048478149326e-11,1.3622210571825411e-11,1.2633572824972211e-11,8.435668385442588e-12,559.393897726926,552.1723477948689,0.7052790562932322,0.7071225913711785,0.7096095359962762,4.6177519171652655e-10,1.2949681106627704,0.8578541798544538,0.6510116858400057,Imag_Izquierda
2.8326328595396944e-11,3.0857710052888714e-11,2.8213304042333352e-11,8.64131228061012e-12,7.662871483183955e-12,6.53701000485068e-12,491.6986464472352,560.8974603642324,0.6580532729808473,0.6372584522351746,0.6526665702815568,4.977217532321017e-10,1.4063545443830356,0.8440675799537929,0.5601431060772348,Reposo
2.097225992039036e-11,2.514693892804365e-11,1.5989746473211097e-11,1.0145160542699103e-11,1.026266562445964e-11,8.45428670431905e-12,391.4918113876265,371.79036151727286,0.725063246344904,0.7184902965192762,0.711186776644627,4.0307806354002527e-10,1.3056842632952477,0.6637159977033845,0.6620332385178976,Imag_Izquierda
3.261278588937627e-11,1.9684908740965432e-11,1.700538938370994e-11,9.53073012070736e-12,8.510079104184418e-12,8.758853733598155e-12,592.313258132157,370.2874527174876,0.6896339458325889,0.7158178604080585,0.7107602618353531,3.7376857568323806e-10,1.291970042835842,0.4451571583362563,0.5057974973558313,Reposo
3.5671940862061074e-11,3.5614823597971546e-11,2.1070631969255333e-11,8.395449698686353e-12,7.399813314463753e-12,6.762442134976252e-12,660.255167362227,517.6536118321529,0.677708885989507,0.6576597440553463,0.7020992437317327,4.059331693358143e-10,1.3518032881051707,0.6267522611221632,0.530869893281488,Imag_Derecha
7.391814992159021e-11,5.1992711337774945e-11,3.8201013091968465e-11,1.2234316744183148e-11,1.1180754667217811e-11,7.1645313165410446e-12,731.2501403907822,688.803203039764,0.6749151083276321,0.6905111656073138,0.6789489530320765,6.140663481538699e-10,1.299367404700119,0.7284787916435564,0.6529184092529169,Reposo
2.3420917660767432e-11,2.7376301305164768e-11,1.475346695054721e-11,9.555409754415702e-12,9.517640626985352e-12,8.300890296096034e-12,451.8589422720421,373.3861080164171,0.717687557553056,0.712046473553917,0.7259895544612109,3.664610136597831e-10,1.282624965538854,0.7109442723582015,0.6915913493575011,Imag_Izquierda
4.333961191664282e-11,3.293561810930508e-11,3.394183748699334e-11,1.052149514951291e-11,1.0385985693816824e-11,9.97671687300686e-12,646.5608381784266,609.9177458016354,0.6944078698166691,0.7078305630865611,0.6916309938444778,4.979480114296515e-10,1.3220843452153643,0.5608712023786654,0.5769523715260347,Reposo
2.205954429282113e-11,2.630480626966692e-11,3.707831095346975e-11,1.097964733691156e-11,9.473559807448426e-12,6.752571182755477e-12,429.6870119723001,744.262171682026,0.7153092565594443,0.7010676265195244,0.6365840900988154,3.59027355227652e-10,1.264943784671807,0.4370174432012705,0.5963747037344991,Imag_Derecha
6.159269135706599e-11,3.2522641498936974e-11,3.171335386679942e-11,7.533338185468539e-12,5.616576496338834e-12,5.166842865614354e-12,925.3035770931988,793.5180394650811,0.6075785128010929,0.6704054827972696,0.6410916179805978,4.856781881065067e-10,1.310733795914947,0.4597141817205607,0.6031259694273691,Reposo
5.813516421705324e-11,4.725853104851356e-11,2.9348014336749407e-11,1.0596533945678542e-11,9.868308473030816e-12,7.224705514855553e-12,799.4911182654953,691.4118223778011,0.6523361474565806,0.6686102050937306,0.6871407715666467,5.320349797726165e-10,1.2660510014893205,0.6907574871436336,0.6198040070137927,Imag_Izquierda
2.238818111245413e-11,2.3002793310168843e-11,1.6079815123263418e-11,8.279961436947361e-12,8.790121461278301e-12,6.638370688248736e-12,483.2881079273197,445.8519639867469,0.7267909891187703,0.732389534548807,0.725804531992061,2.855370409233697e-10,1.2889927317210328,0.7207830708803508,0.6678296192924688,Reposo
2.3657213662105253e-11,2.8634019476596623e-11,1.7065013420634388e-11,7.622824480148335e-12,7.554705736411883e-12,5.0353971814939746e-12,559.858430615063,571.7213446343583,0.7133514654477443,0.6972303453902833,0.6990011179101128,3.1212448236698317e-10,1.312691826603411,0.7882808889174965,0.5081214098245435,Mov_Izquierda
1.7366013074083206e-11,2.4372282695170517e-11,2.496499045917504e-11,9.156283808458743e-12,9.205199691381396e-12,7.850800233669321e-12,395.4799561218042,579.5305316015277,0.7313510050088974,0.7257650416113696,0.7071259502507609,3.4066583734685236e-10,1.2883018155683514,0.637798034585937,0.6074160955933832,Reposo
2.0934789940172758e-11,2.4784263048931403e-11,2.1394677218257697e-11,8.422954037179267e-12,8.627195583761989e-12,1.0012410892894908e-11,458.4997007598198,434.2550398168435,0.7042390489676377,0.6988715806387837,0.7026615190942247,3.271405750166785e-10,1.2988981109595976,0.6977187668631161,0.4832245324051026,Mov_Derecha
3.1383298855168976e-11,3.439423137865161e-11,2.5523597050630063e-11,1.035859145660804e-11,9.255645426913206e-12,6.204752184374414e-12,520.0030779860276,633.6979726562759,0.6942480770778917,0.6862514773972839,0.6808555795724441,4.1685584407903375e-10,1.282769799778246,0.6867181446415008,0.6560562651255635,Reposo
3.014102436418246e-11,3.904095419480601e-11,2.591510920604808e-11,1.1862727681727736e-11,1.4189345060960907e-11,1.0737929851918958e-11,495.18358037510274,486.10764882761055,0.6847791229584441,0.7039278415125874,0.6967331813746692,3.8093598142844136e-10,1.2902529675747918,0.8378882810967956,0.631616604841614,Mov_Izquierda
4.3110445593716916e-11,4.152890383976637e-11,3.0746656971924165e-11,9.631671390235947e-12,9.549559132630003e-12,6.859565822233023e-12,684.9641502187865,662.1000308749325,0.6749083675282066,0.6705037460696271,0.6878959392839638,4.5536571612198596e-10,1.344662886461723,0.5875806755216195,0.6047001488308906,Reposo
3.770786554994501e-11,4.353623185011761e-11,3.8174841421852586e-11,9.899160355523025e-12,9.963524248962946e-12,1.1027773117872187e-11,599.5039239203489,614.3201497678313,0.6891997077727745,0.6907245159624253,0.6907453002988087,3.872443630318074e-10,1.3188879604959682,0.6306900572637258,0.5388538321023745,Mov_Derecha
2.5553903094277428e-11,2.4361079707199783e-11,3.357574898951987e-11,1.5938227214359406e-11,1.6807198368628328e-11,1.3274414584659836e-11,361.7333645435882,505.7746623748515,0.7144019273796236,0.7077576715506375,0.6969860740604078,3.94360734302163e-10,1.1924044760645458,0.5425492443941952,0.4693698242148743,Reposo
5.208367966596739e-11,6.765922420613627e-11,6.742659391956498e-11,9.845818735813612e-12,1.2902732126684069e-11,1.4351728075202969e-11,726.9524497225203,724.7214488548207,0.679423639859091,0.6716428020178893,0.6553244994841421,4.591008962281811e-10,1.2863881344943124,0.807282128633874,0.562884515494134,Mov_Izquierda
4.930556217138863e-11,4.9221957033653175e-11,3.7698951420448375e-11,1.3930347168354883e-11,1.3582997620456548e-11,9.455810382619514e-12,603.4086018070083,627.7904584104783,0.679283921232021,0.6943000224751291,0.6798348513963482,5.608712629346702e-10,1.324047621538563,0.7463358609617874,0.6246046462555593,Reposo
3.778946361851419e-11,3.991984546959824e-11,2.906329356939529e-11,9.097943059468444e-12,7.500090138512604e-12,5.44999437895413e-12,659.1881105123842,719.1090336144026,0.6642622303190044,0.6712099250266892,0.66984121477827,4.612928666171496e-10,1.3325702626633076,0.7864000948790391,0.526637117267638,Mov_Derecha
2.1932409422219952e-11,3.023842360889798e-11,2.704313464420011e-11,9.479178904254988e-12,8.98772334332811e-12,7.44807151768883e-12,453.8494745337284,596.752162174601,0.6905119188231346,0.6545407217416453,0.6568998363563165,3.4246193096113997e-10,1.3038317960151355,0.7085929422985084,0.5646506095532717,Reposo
1.868055636992787e-11,2.13718036825406e-11,1.5770408490603675e-11,9.783166141376651e-12,8.310130918939944e-12,4.702774281433738e-12,336.80165321575834,485.5302128727602,0.6840095790426863,0.6808293616183431,0.6901116314649052,3.6122639356357535e-10,1.268458017430105,0.6077432980571627,0.5930760122894508,Mov_Derecha
3.554227192271997e-11,3.807453736638207e-11,3.1929804926756734e-11,1.2157591730823443e-11,1.1078410278733747e-11,6.478707760594652e-12,583.4271972458951,734.6008250703376,0.7096082712855659,0.7033632136699495,0.6812115472413003,4.1180455786545155e-10,1.2837441778369318,0.7007769571488942,0.5214203583309235,Reposo
3.1973290818991524e-11,3.217073297429819e-11,2.443001135241241e-11,1.0296827851790728e-11,1.1178148679549164e-11,9.082339322484364e-12,550.934677977847,512.1685417508033,0.7002910007025864,0.7149687855181296,0.707465215892434,3.845161704028429e-10,1.3131280329240145,0.864506231971372,0.6107287225957139,Mov_Izquierda
2.4884697016299865e-11,2.680861637429322e-11,2.5847556713877032e-11,9.58299497246068e-12,9.3892584626087e-12,8.102221837202178e-12,465.73434286988834,560.0731492511262,0.6865254446450074,0.7096770562813044,0.708004417047644,4.105282844129143e-10,1.3344173512736757,0.7358248995613653,0.6201906605387096,Reposo
3.1133021414008626e-11,2.6869359182472432e-11,1.8323404813199982e-11,8.157195604583533e-12,7.917373652897119e-12,5.703493538282649e-12,623.9812642326993,568.5555332094708,0.7037725682646047,0.698594248753792,0.7032136164859392,3.7515990706333976e-10,1.3684484082318036,0.4193672683391065,0.6382920903671485,Mov_Izquierda
2.376760993285452e-11,2.1149092777497032e-11,2.229518027136349e-11,8.104549083138389e-12,1.0053547821737367e-11,7.178137496417688e-12,549.116946786345,582.1422163065632,0.6986502015100552,0.713271197775601,0.6985487198851006,3.219258939336043e-10,1.2964081334829856,0.5762578067437376,0.5577010913821847,Reposo
3.7594895740151245e-11,3.525334364773184e-11,2.7218728712762518e-11,1.1037497496705606e-11,1.3289065207655948e-11,1.0264732333745547e-11,586.2966012896495,507.0269280161575,0.6739289248692575,0.6888616544493187,0.6997959899723304,5.089709844972124e-10,1.275306871064755,0.5839538679288475,0.6075632896141024,Mov_Derecha
2.8929944929472343e-11,2.546840198994113e-11,1.802498115355544e-11,1.0010783910852816e-11,1.1100315522816766e-11,7.805014484934162e-12,527.210501851766,450.6857847105241,0.7009109974611832,0.719148399523195,0.7128689103160889,4.2033717415652176e-10,1.2834169671606208,0.5876587422755226,0.5097619995466253,Reposo
5.0050771982381315e-11,5.0881539291898286e-11,3.0913534497044104e-11,8.184618171741893e-12,9.188140894047252e-12,6.250940594709713e-12,820.7394829814477,726.462734812137,0.6429064476646383,0.6638077021269334,0.6581483736092189,4.2619632140503935e-10,1.3731862425442058,0.7835419717133137,0.5648778663599556,Mov_Derecha
4.010161541402311e-11,4.630983838373574e-11,3.094517345125853e-11,1.042860590434186e-11,8.094909977370256e-12,7.035922727784974e-12,631.3171405958313,619.153109311526,0.672850603033978,0.6648330545129849,0.6473419001964857,4.203685436295459e-10,1.2989800993594347,0.7796735418766846,0.4894654258786239,Reposo
3.0591966954545785e-11,3.1661679926007134e-11,2.078411827807069e-11,9.499523873800147e-12,1.0035001531954132e-11,7.238730885391938e-12,584.2474959168994,535.9659298156619,0.7013833177317549,0.7031744690156657,0.7128658138339534,3.9001645184253026e-10,1.2797649330977732,0.8051679714681605,0.6236788951775146,Mov_Izquierda
4.196889550182401e-11,3.1011100247457575e-11,2.372433796409652e-11,8.02622078735704e-12,7.914134245448838e-12,6.328159652702112e-12,741.0894628240087,634.7731972388416,0.6722725444544762,0.7089089405543381,0.6980574629518931,4.1521936861505716e-10,1.3433752671661383,0.7124979927006229,0.5189939086686886,Reposo
1.9181449647179608e-11,1.705555586336252e-11,1.5278762122372706e-11,9.055943957467024e-12,1.0515008568106784e-11,8.114420742450485e-12,444.7606878866267,425.46068130020166,0.7149783946148399,0.7300901850619642,0.7047192085374474,3.3234043395973765e-10,1.2398890440818735,0.5946339979170161,0.552122165805529,Mov_Derecha
3.033684418715349e-11,3.750437175645303e-11,4.572763910951552e-11,1.0073302607937589e-11,8.259430696528779e-12,7.571569277056233e-12,527.1949685862794,790.7151776103492,0.693118717108801,0.6854334695234972,0.6568647587261511,4.1311038065873264e-10,1.2957141178631664,0.6531567029070428,0.469944214437561,Reposo
